order_id,order_date,customer_id,product,region,quantity,unit_price
ORD-005982,2025-06-24,CUST-00904,Noise-Canceling Headphones,East,2,184.01
ORD-005983,2025-04-11,CUST-00383,Laptop Stand,West,2,35.06
ORD-005984,2024-06-12,CUST-00085,Mechanical Keyboard,West,1,91.4
ORD-005985,2024-11-29,CUST-00627,Mechanical Keyboard,North,1,86.82
ORD-005986,2025-06-30,CUST-00826,Standing Desk Converter,West,1,214.39
ORD-005987,2024-12-13,CUST-00293,External SSD,South,2,122.89
ORD-005988,2024-09-29,CUST-01073,Webcam,East,4,62.46
ORD-005989,2025-12-20,CUST-01091,External SSD,South,1,114.69
ORD-005990,2025-02-17,CUST-00787,USB-C Hub,North,1,41.22
ORD-005991,2025-05-14,CUST-00129,Wireless Mouse,North,3,27.15
ORD-005992,2024-04-02,CUST-00029,Webcam,South,2,62.27
ORD-005993,2025-11-15,CUST-01143,Mechanical Keyboard,East,4,95.22
ORD-005994,2024-03-19,CUST-00692,Office Chair,North,4,269.76
ORD-005995,2025-09-13,CUST-00133,Laptop Stand,West,4,34.38
ORD-005996,2024-08-04,CUST-00646,Laptop Stand,West,1,38.46
ORD-005997,2024-12-23,CUST-00689,Standing Desk Converter,West,3,197.18
ORD-005998,2025-09-09,CUST-00534,External SSD,South,4,120.26
ORD-005999,2025-05-21,CUST-00516,Webcam,East,2,53.5
ORD-006000,2025-07-12,CUST-00960,USB-C Hub,North,2,39.55
ORD-006001,2024-06-29,CUST-00165,Office Chair,North,2,317.6
ORD-006002,2025-07-29,CUST-00927,Standing Desk Converter,West,2,202.58
ORD-006003,2024-09-02,CUST-00933,27in Monitor,North,1,250.11
ORD-006004,2024-08-31,CUST-00557,Standing Desk Converter,West,2,165.39
ORD-006005,2025-05-20,CUST-00680,27in Monitor,North,2,244.6
ORD-006006,2025-02-25,CUST-00993,Mechanical Keyboard,North,1,90.59
ORD-006007,2024-11-15,CUST-01029,USB-C Hub,North,1,46.76
ORD-006008,2024-03-27,CUST-00757,27in Monitor,West,1,229.51
ORD-006009,2024-08-04,CUST-01105,Noise-Canceling Headphones,South,2,178.94
ORD-006010,2025-05-04,CUST-00855,USB-C Hub,North,2,47.0
ORD-006011,2025-06-02,CUST-00493,External SSD,East,2,112.65
ORD-006012,2024-10-04,CUST-00649,External SSD,West,4,125.87
ORD-006013,2025-12-22,CUST-00992,Standing Desk Converter,East,1,178.22
ORD-006014,2024-06-17,CUST-00628,Mechanical Keyboard,North,3,86.58
ORD-006015,2024-11-25,CUST-00625,27in Monitor,North,3,228.48
ORD-006016,2025-10-11,CUST-00543,External SSD,West,2,107.89
ORD-006017,2025-03-16,CUST-00007,Wireless Mouse,East,2,27.62
ORD-006018,2025-01-25,CUST-00954,Wireless Mouse,West,2,27.36
ORD-006019,2025-05-10,CUST-00515,27in Monitor,East,1,214.64
ORD-006020,2025-01-15,CUST-00755,Mechanical Keyboard,North,2,90.84
ORD-006021,2024-11-01,CUST-00073,Wireless Mouse,South,3,24.57
ORD-006022,2025-11-03,CUST-00010,External SSD,East,1,102.12
ORD-006023,2025-05-27,CUST-00562,Mechanical Keyboard,South,4,77.82
ORD-006024,2024-07-06,CUST-00122,27in Monitor,West,3,232.7
ORD-006025,2025-05-30,CUST-00687,USB-C Hub,South,2,45.47
ORD-006026,2025-10-05,CUST-00513,Mechanical Keyboard,East,4,88.27
ORD-006027,2025-03-02,CUST-00990,External SSD,North,3,119.28
ORD-006028,2025-05-16,CUST-00441,USB-C Hub,North,1,48.99
ORD-006029,2025-12-30,CUST-01062,Office Chair,East,4,223.04
ORD-006030,2024-09-16,CUST-00702,Standing Desk Converter,East,1,220.78
ORD-006031,2025-05-27,CUST-00591,Laptop Stand,North,4,38.71
ORD-006032,2024-03-11,CUST-00067,Office Chair,South,1,246.66
ORD-006033,2025-04-22,CUST-00017,USB-C Hub,East,4,46.84
ORD-006034,2024-06-26,CUST-00368,Laptop Stand,West,2,38.86
ORD-006035,2025-04-01,CUST-00904,Standing Desk Converter,South,2,170.6
ORD-006036,2024-07-07,CUST-00721,Webcam,East,1,66.82
ORD-006037,2024-10-17,CUST-00958,Office Chair,South,4,254.51
ORD-006038,2025-06-03,CUST-00908,External SSD,East,1,127.81
ORD-006039,2024-10-18,CUST-00989,Mechanical Keyboard,East,1,97.28
ORD-006040,2025-09-26,CUST-00473,Mechanical Keyboard,North,1,93.94
ORD-006041,2024-10-09,CUST-00115,Laptop Stand,East,1,38.44
ORD-006042,2025-06-27,CUST-00100,Laptop Stand,South,1,33.14
ORD-006043,2025-01-11,CUST-00438,Laptop Stand,North,3,35.98
ORD-006044,2025-10-19,CUST-00349,27in Monitor,East,2,208.49
ORD-006045,2024-06-04,CUST-00139,External SSD,South,1,111.1
ORD-006046,2025-05-22,CUST-00828,Laptop Stand,West,2,35.53
ORD-006047,2025-02-16,CUST-00324,Wireless Mouse,North,1,27.5
ORD-006048,2025-06-11,CUST-00846,Standing Desk Converter,West,4,170.44
ORD-006049,2024-12-20,CUST-00294,Laptop Stand,North,3,37.18
ORD-006050,2025-07-12,CUST-00968,Wireless Mouse,North,2,28.17
ORD-006051,2024-07-05,CUST-00074,27in Monitor,East,4,245.65
ORD-006052,2024-01-31,CUST-00484,Wireless Mouse,South,4,24.27
ORD-006053,2024-09-16,CUST-00016,Webcam,West,1,54.94
ORD-006054,2025-02-24,CUST-00793,Webcam,East,2,63.84
ORD-006055,2025-06-12,CUST-00516,Wireless Mouse,South,3,25.37
ORD-006056,2025-07-04,CUST-00925,External SSD,West,2,119.99
ORD-006057,2024-10-30,CUST-01151,27in Monitor,South,2,210.67
ORD-006058,2024-02-08,CUST-00824,Mechanical Keyboard,South,1,90.58
ORD-006059,2025-05-03,CUST-00518,Wireless Mouse,South,1,25.32
ORD-006060,2025-10-05,CUST-00129,USB-C Hub,West,2,43.52
ORD-006061,2025-06-25,CUST-00511,Noise-Canceling Headphones,East,4,178.63
ORD-006062,2025-10-31,CUST-00423,Standing Desk Converter,East,1,170.56
ORD-006063,2024-10-04,CUST-00385,Standing Desk Converter,East,3,196.63
ORD-006064,2024-07-21,CUST-00232,External SSD,East,1,125.22
ORD-006065,2024-03-06,CUST-00959,Laptop Stand,West,4,31.56
ORD-006066,2024-04-17,CUST-00825,Noise-Canceling Headphones,North,2,183.82
ORD-006067,2024-09-24,CUST-00065,Mechanical Keyboard,North,1,88.82
ORD-006068,2024-08-09,CUST-00833,27in Monitor,South,3,235.28
ORD-006069,2025-06-13,CUST-00615,Webcam,West,2,53.92
ORD-006070,2024-03-30,CUST-00801,Laptop Stand,East,2,38.52
ORD-006071,2025-11-23,CUST-00278,Webcam,East,1,66.77
ORD-006072,2024-09-11,CUST-00366,Mechanical Keyboard,North,2,74.69
ORD-006073,2025-03-30,CUST-00516,Noise-Canceling Headphones,North,1,194.92
ORD-006074,2024-09-09,CUST-00439,External SSD,West,1,124.86
ORD-006075,2024-09-13,CUST-00428,Office Chair,North,1,235.18
ORD-006076,2025-01-17,CUST-00729,Webcam,East,2,59.04
ORD-006077,2025-03-17,CUST-00396,Noise-Canceling Headphones,North,2,178.95
ORD-006078,2025-08-21,CUST-00586,Wireless Mouse,East,1,23.34
ORD-006079,2024-03-30,CUST-00375,Office Chair,East,1,249.22
ORD-006080,2025-01-24,CUST-00948,Webcam,West,1,64.08
ORD-006081,2025-08-04,CUST-00093,27in Monitor,South,3,217.05
ORD-006082,2024-02-13,CUST-00321,Standing Desk Converter,East,2,182.79
ORD-006083,2025-12-12,CUST-01034,Office Chair,South,2,231.4
ORD-006084,2025-10-25,CUST-00914,Wireless Mouse,West,1,26.68
ORD-006085,2025-08-20,CUST-00917,Mechanical Keyboard,East,4,103.22
ORD-006086,2024-01-19,CUST-00095,USB-C Hub,North,1,45.54
ORD-006087,2024-04-10,CUST-00959,Wireless Mouse,East,1,25.07
ORD-006088,2025-08-29,CUST-01131,Mechanical Keyboard,East,3,109.47
ORD-006089,2024-12-22,CUST-00071,Mechanical Keyboard,West,1,96.04
ORD-006090,2025-06-25,CUST-00664,Noise-Canceling Headphones,North,2,201.76
ORD-006091,2024-02-02,CUST-00969,Standing Desk Converter,South,4,177.65
ORD-006092,2024-08-16,CUST-00587,Webcam,West,1,55.94
ORD-006093,2025-06-07,CUST-00727,Office Chair,West,1,286.76
ORD-006094,2025-09-21,CUST-00368,Laptop Stand,South,1,35.55
ORD-006095,2024-06-03,CUST-00051,Office Chair,North,3,271.91
ORD-006096,2025-02-26,CUST-01167,Standing Desk Converter,South,1,192.43
ORD-006097,2024-09-02,CUST-00988,Office Chair,North,2,304.75
ORD-006098,2025-02-08,CUST-01191,Mechanical Keyboard,South,1,83.02
ORD-006099,2025-06-24,CUST-00260,Office Chair,South,2,258.03
ORD-006100,2024-06-09,CUST-00158,USB-C Hub,West,4,42.54
ORD-006101,2025-12-02,CUST-00099,USB-C Hub,North,3,47.38
ORD-006102,2024-04-26,CUST-00241,Office Chair,East,1,279.43
ORD-006103,2024-09-27,CUST-00202,Noise-Canceling Headphones,East,2,186.39
ORD-006104,2025-11-22,CUST-00634,External SSD,East,1,138.0
ORD-006105,2025-05-01,CUST-01120,Noise-Canceling Headphones,East,1,174.31
ORD-006106,2024-06-20,CUST-00746,Office Chair,East,2,274.09
ORD-006107,2024-09-30,CUST-00490,External SSD,West,2,132.27
ORD-006108,2024-09-15,CUST-00579,27in Monitor,West,1,213.35
ORD-006109,2024-05-14,CUST-00527,Mechanical Keyboard,North,1,89.23
ORD-006110,2025-11-13,CUST-00273,Laptop Stand,North,4,35.61
ORD-006111,2025-12-22,CUST-00786,Mechanical Keyboard,West,2,79.59
ORD-006112,2025-02-25,CUST-00453,27in Monitor,East,2,242.39
ORD-006113,2025-02-24,CUST-01176,Mechanical Keyboard,West,2,91.16
ORD-006114,2024-07-04,CUST-00347,Laptop Stand,South,2,29.67
ORD-006115,2024-12-29,CUST-00816,Webcam,North,4,59.69
ORD-006116,2025-08-29,CUST-00414,Wireless Mouse,South,2,27.07
ORD-006117,2025-01-12,CUST-00431,External SSD,South,2,114.51
ORD-006118,2025-06-06,CUST-00379,Mechanical Keyboard,East,2,102.31
ORD-006119,2025-08-02,CUST-00998,Laptop Stand,West,1,34.24
ORD-006120,2025-12-22,CUST-00895,External SSD,East,4,107.16
ORD-006121,2024-07-14,CUST-00428,Laptop Stand,North,2,29.94
ORD-006122,2024-04-07,CUST-01108,USB-C Hub,East,2,53.08
ORD-006123,2025-08-27,CUST-00192,Webcam,East,2,56.62
ORD-006124,2024-01-22,CUST-00041,Wireless Mouse,East,2,24.06
ORD-006125,2025-03-25,CUST-00136,Wireless Mouse,East,1,25.02
ORD-006126,2024-06-20,CUST-00106,External SSD,East,2,123.62
ORD-006127,2025-01-17,CUST-00519,Noise-Canceling Headphones,South,1,162.41
ORD-006128,2024-05-13,CUST-00814,Standing Desk Converter,East,2,211.52
ORD-006129,2025-03-01,CUST-00126,Standing Desk Converter,East,4,196.62
ORD-006130,2024-01-25,CUST-00400,USB-C Hub,North,1,50.9
ORD-006131,2025-05-17,CUST-00079,External SSD,South,1,98.94
ORD-006132,2024-07-03,CUST-00389,External SSD,South,2,122.19
ORD-006133,2024-03-25,CUST-00074,Wireless Mouse,North,2,26.58
ORD-006134,2025-07-20,CUST-01029,Standing Desk Converter,West,1,189.56
ORD-006135,2024-05-23,CUST-00082,Noise-Canceling Headphones,South,1,169.01
ORD-006136,2025-11-09,CUST-00776,Mechanical Keyboard,North,1,81.66
ORD-006137,2025-02-15,CUST-00991,Mechanical Keyboard,South,2,78.55
ORD-006138,2024-08-11,CUST-00278,Mechanical Keyboard,North,4,102.33
ORD-006139,2024-08-07,CUST-00840,Laptop Stand,East,1,36.41
ORD-006140,2024-06-27,CUST-00224,Noise-Canceling Headphones,East,2,178.89
ORD-006141,2025-09-22,CUST-01092,27in Monitor,South,2,211.12
ORD-006142,2025-03-08,CUST-00606,27in Monitor,West,3,237.97
ORD-006143,2024-09-21,CUST-00019,Office Chair,South,2,274.76
ORD-006144,2025-03-04,CUST-00640,Standing Desk Converter,East,2,179.37
ORD-006145,2025-10-23,CUST-00097,Office Chair,West,1,230.02
ORD-006146,2025-02-19,CUST-01076,Noise-Canceling Headphones,East,4,187.19
ORD-006147,2025-03-28,CUST-00175,Standing Desk Converter,West,2,208.74
ORD-006148,2025-12-27,CUST-01139,27in Monitor,West,1,232.15
ORD-006149,2024-07-15,CUST-00348,External SSD,West,2,135.94
ORD-006150,2025-07-07,CUST-00001,Standing Desk Converter,South,1,183.65
ORD-006151,2024-02-22,CUST-00063,USB-C Hub,East,4,46.49
ORD-006152,2025-04-24,CUST-00226,USB-C Hub,West,2,44.8
ORD-006153,2025-03-18,CUST-00423,Noise-Canceling Headphones,West,2,190.98
ORD-006154,2024-11-25,CUST-01043,Office Chair,West,1,245.15
ORD-006155,2024-09-07,CUST-00031,27in Monitor,West,1,223.42
ORD-006156,2024-05-02,CUST-00845,27in Monitor,East,3,251.48
ORD-006157,2025-01-21,CUST-00633,Wireless Mouse,North,1,24.25
ORD-006158,2024-12-04,CUST-00024,Wireless Mouse,South,3,20.56
ORD-006159,2024-12-13,CUST-00837,USB-C Hub,North,4,48.3
ORD-006160,2024-01-29,CUST-00983,Noise-Canceling Headphones,North,4,218.64
ORD-006161,2024-02-04,CUST-00161,Office Chair,South,1,240.94
ORD-006162,2025-06-01,CUST-00114,27in Monitor,North,3,249.74
ORD-006163,2025-01-30,CUST-00504,Mechanical Keyboard,North,1,92.8
ORD-006164,2025-09-14,CUST-00955,Webcam,West,1,55.28
ORD-006165,2024-10-20,CUST-00357,Webcam,South,2,62.04
ORD-006166,2025-08-11,CUST-00169,Office Chair,North,3,237.32
ORD-006167,2024-12-14,CUST-00969,27in Monitor,East,2,249.24
ORD-006168,2024-05-26,CUST-00242,External SSD,West,3,121.06
ORD-006169,2024-03-07,CUST-00139,USB-C Hub,South,2,38.08
ORD-006170,2025-06-03,CUST-00097,Mechanical Keyboard,South,3,101.28
ORD-006171,2024-05-01,CUST-00147,Office Chair,North,1,286.17
ORD-006172,2024-12-05,CUST-01081,Webcam,South,3,60.29
ORD-006173,2024-06-23,CUST-01066,External SSD,North,3,132.38
ORD-006174,2025-11-21,CUST-00866,Standing Desk Converter,East,1,154.16
ORD-006175,2025-08-19,CUST-00543,Office Chair,West,1,247.01
ORD-006176,2025-03-26,CUST-00692,Wireless Mouse,East,4,30.32
ORD-006177,2025-07-10,CUST-01026,Wireless Mouse,South,2,24.75
ORD-006178,2024-05-15,CUST-01162,Laptop Stand,South,2,32.54
ORD-006179,2024-01-16,CUST-00904,Office Chair,South,1,258.24
ORD-006180,2024-11-28,CUST-00730,Noise-Canceling Headphones,South,2,160.9
ORD-006181,2024-07-13,CUST-00331,Noise-Canceling Headphones,East,1,204.74
ORD-006182,2025-05-10,CUST-00617,Mechanical Keyboard,West,1,86.79
ORD-006183,2024-01-09,CUST-00404,USB-C Hub,North,3,40.5
ORD-006184,2024-11-29,CUST-00508,27in Monitor,West,1,223.0
ORD-006185,2024-11-28,CUST-01151,Mechanical Keyboard,West,1,97.18
ORD-006186,2024-11-22,CUST-01039,Standing Desk Converter,North,1,206.58
ORD-006187,2024-01-15,CUST-00226,Office Chair,North,1,237.84
ORD-006188,2025-09-05,CUST-00984,Laptop Stand,South,3,31.7
ORD-006189,2024-08-13,CUST-00865,Noise-Canceling Headphones,East,3,150.85
ORD-006190,2025-02-28,CUST-01129,Office Chair,North,1,283.09
ORD-006191,2025-02-11,CUST-00745,Laptop Stand,North,1,37.41
ORD-006192,2024-04-22,CUST-00493,Webcam,West,1,62.72
ORD-006193,2025-03-03,CUST-00319,27in Monitor,North,2,218.71
ORD-006194,2024-01-01,CUST-00773,External SSD,South,4,99.7
ORD-006195,2024-09-22,CUST-00452,Wireless Mouse,West,1,23.4
ORD-006196,2025-05-05,CUST-00944,Wireless Mouse,West,1,27.22
ORD-006197,2024-07-26,CUST-00848,Laptop Stand,South,1,35.32
ORD-006198,2025-09-13,CUST-01017,Standing Desk Converter,North,1,168.63
ORD-006199,2025-12-12,CUST-00884,Office Chair,East,1,256.86
ORD-006200,2025-01-03,CUST-00419,Mechanical Keyboard,West,1,94.08
ORD-006201,2024-11-01,CUST-00865,USB-C Hub,West,1,44.64
ORD-006202,2024-01-12,CUST-00789,External SSD,North,2,109.57
ORD-006203,2024-12-10,CUST-00495,Laptop Stand,East,2,33.98
ORD-006204,2025-04-09,CUST-01063,USB-C Hub,South,1,41.52
ORD-006205,2025-11-30,CUST-00162,Webcam,West,1,60.16
ORD-006206,2025-10-27,CUST-00121,Webcam,South,4,60.12
ORD-006207,2025-05-08,CUST-00399,Laptop Stand,South,2,32.5
ORD-006208,2025-01-02,CUST-00728,Laptop Stand,North,2,37.91
ORD-006209,2025-02-23,CUST-00561,Webcam,South,2,66.49
ORD-006210,2024-06-19,CUST-00604,Mechanical Keyboard,South,3,110.18
ORD-006211,2024-05-13,CUST-01153,Webcam,North,3,57.19
ORD-006212,2025-03-02,CUST-00540,Mechanical Keyboard,South,1,88.73
ORD-006213,2024-01-25,CUST-00356,USB-C Hub,South,3,37.7
ORD-006214,2025-06-13,CUST-00660,Mechanical Keyboard,West,2,86.56
ORD-006215,2024-07-08,CUST-00432,Wireless Mouse,North,2,28.38
ORD-006216,2024-05-20,CUST-01089,Wireless Mouse,West,1,20.46
ORD-006217,2025-07-08,CUST-00563,Office Chair,East,3,253.84
ORD-006218,2025-10-19,CUST-00817,27in Monitor,North,3,225.96
ORD-006219,2024-11-10,CUST-01098,Laptop Stand,North,1,31.54
ORD-006220,2025-03-19,CUST-00711,Standing Desk Converter,West,2,195.72
ORD-006221,2024-11-14,CUST-00012,Noise-Canceling Headphones,North,1,189.17
ORD-006222,2025-03-16,CUST-00239,Mechanical Keyboard,North,1,88.16
ORD-006223,2024-04-01,CUST-00453,Standing Desk Converter,South,1,195.86
ORD-006224,2024-06-27,CUST-00383,Office Chair,South,1,237.87
ORD-006225,2024-02-25,CUST-00782,27in Monitor,South,2,223.46
ORD-006226,2024-06-03,CUST-00048,Standing Desk Converter,West,1,190.06
ORD-006227,2025-11-02,CUST-00317,Standing Desk Converter,West,1,193.57
ORD-006228,2024-04-20,CUST-00209,Wireless Mouse,West,4,24.51
ORD-006229,2024-05-16,CUST-01143,External SSD,South,4,104.92
ORD-006230,2024-08-19,CUST-00577,27in Monitor,West,4,195.4
ORD-006231,2025-04-12,CUST-00315,Noise-Canceling Headphones,East,1,170.6
ORD-006232,2025-04-25,CUST-00754,USB-C Hub,West,1,43.04
ORD-006233,2024-03-08,CUST-01060,Office Chair,East,1,268.32
ORD-006234,2024-09-05,CUST-00915,Laptop Stand,North,1,35.96
ORD-006235,2024-11-18,CUST-00755,Laptop Stand,West,4,33.72
ORD-006236,2025-06-01,CUST-00554,USB-C Hub,South,2,37.04
ORD-006237,2025-03-07,CUST-00403,Office Chair,West,3,245.53
ORD-006238,2025-05-01,CUST-01131,USB-C Hub,South,2,40.01
ORD-006239,2025-08-28,CUST-00039,Mechanical Keyboard,West,1,102.57
ORD-006240,2025-03-04,CUST-00581,Office Chair,North,3,269.37
ORD-006241,2024-09-25,CUST-00180,Office Chair,South,1,286.71
ORD-006242,2025-12-09,CUST-00012,Standing Desk Converter,East,2,193.08
ORD-006243,2025-06-20,CUST-00943,27in Monitor,East,1,255.35
ORD-006244,2024-05-27,CUST-00548,27in Monitor,East,1,227.81
ORD-006245,2024-04-27,CUST-01150,Standing Desk Converter,South,2,191.47
ORD-006246,2025-01-01,CUST-00063,Webcam,North,3,71.43
ORD-006247,2024-03-06,CUST-00844,Office Chair,South,1,240.3
ORD-006248,2025-01-04,CUST-01106,External SSD,South,1,111.34
ORD-006249,2024-06-23,CUST-01009,Standing Desk Converter,East,2,193.82
ORD-006250,2025-08-10,CUST-00034,USB-C Hub,North,3,57.17
ORD-006251,2025-05-09,CUST-00752,Webcam,South,2,57.03
ORD-006252,2024-04-23,CUST-00049,Noise-Canceling Headphones,West,1,184.45
ORD-006253,2024-04-20,CUST-00658,Webcam,North,1,66.27
ORD-006254,2025-03-14,CUST-00701,USB-C Hub,East,4,51.26
ORD-006255,2025-12-15,CUST-01081,Office Chair,North,4,287.02
ORD-006256,2024-05-26,CUST-00109,27in Monitor,North,2,253.59
ORD-006257,2024-02-04,CUST-00985,Mechanical Keyboard,East,2,96.45
ORD-006258,2024-11-04,CUST-00024,Office Chair,South,3,257.08
ORD-006259,2025-06-21,CUST-00221,USB-C Hub,East,1,41.53
ORD-006260,2024-01-14,CUST-00315,Webcam,West,1,57.52
ORD-006261,2025-01-08,CUST-00294,Laptop Stand,West,3,33.98
ORD-006262,2025-07-10,CUST-01034,Mechanical Keyboard,West,2,92.09
ORD-006263,2025-03-03,CUST-01020,Wireless Mouse,East,2,26.32
ORD-006264,2025-12-28,CUST-01018,Office Chair,South,1,293.84
ORD-006265,2024-08-20,CUST-00638,USB-C Hub,South,2,36.78
ORD-006266,2025-12-05,CUST-00267,Noise-Canceling Headphones,East,2,181.07
ORD-006267,2025-07-16,CUST-00088,Office Chair,East,2,302.72
ORD-006268,2025-12-26,CUST-00455,Office Chair,North,4,238.26
ORD-006269,2025-10-24,CUST-01172,Standing Desk Converter,North,1,184.67
ORD-006270,2025-03-15,CUST-00757,Webcam,South,3,60.99
ORD-006271,2025-05-16,CUST-00431,External SSD,North,1,132.2
ORD-006272,2024-10-01,CUST-00911,Office Chair,North,3,238.16
ORD-006273,2024-03-16,CUST-00242,USB-C Hub,East,1,51.08
ORD-006274,2025-03-14,CUST-00702,Webcam,North,2,64.66
ORD-006275,2025-11-29,CUST-00902,Laptop Stand,East,3,31.41
ORD-006276,2024-10-15,CUST-00741,Noise-Canceling Headphones,West,2,196.61
ORD-006277,2025-06-23,CUST-00066,Noise-Canceling Headphones,North,2,200.58
ORD-006278,2025-11-22,CUST-00972,Office Chair,North,1,267.76
ORD-006279,2024-09-09,CUST-00378,Wireless Mouse,North,4,24.81
ORD-006280,2024-05-05,CUST-00388,Webcam,East,1,54.94
ORD-006281,2024-06-25,CUST-00781,Laptop Stand,East,3,34.19
ORD-006282,2024-02-06,CUST-00209,27in Monitor,South,1,233.37
ORD-006283,2025-02-13,CUST-00016,Standing Desk Converter,South,2,160.61
ORD-006284,2025-09-02,CUST-00986,Wireless Mouse,South,2,22.87
ORD-006285,2025-09-01,CUST-00367,27in Monitor,West,2,225.11
ORD-006286,2024-05-06,CUST-00780,Standing Desk Converter,North,1,206.81
ORD-006287,2025-04-27,CUST-00440,Noise-Canceling Headphones,West,3,189.65
ORD-006288,2024-06-16,CUST-00690,27in Monitor,East,1,208.3
ORD-006289,2025-08-14,CUST-01060,Wireless Mouse,North,2,25.54
ORD-006290,2024-10-20,CUST-00847,Standing Desk Converter,East,1,184.84
ORD-006291,2025-09-29,CUST-00422,Wireless Mouse,North,2,26.3
ORD-006292,2024-12-08,CUST-00608,Wireless Mouse,South,1,25.64
ORD-006293,2024-11-05,CUST-00020,Standing Desk Converter,North,2,192.99
ORD-006294,2025-10-23,CUST-00676,Laptop Stand,North,2,36.38
ORD-006295,2025-06-11,CUST-00382,Noise-Canceling Headphones,South,1,176.4
ORD-006296,2025-06-23,CUST-00609,Office Chair,East,4,229.55
ORD-006297,2025-02-22,CUST-00143,External SSD,West,3,132.42
ORD-006298,2025-03-19,CUST-00062,Mechanical Keyboard,East,1,98.43
ORD-006299,2025-11-15,CUST-00238,Office Chair,South,1,218.1
ORD-006300,2025-07-11,CUST-01155,27in Monitor,West,2,257.08
ORD-006301,2024-08-23,CUST-01147,Standing Desk Converter,South,2,192.32
ORD-006302,2025-03-14,CUST-00927,Laptop Stand,North,4,37.63
ORD-006303,2024-08-01,CUST-00342,Laptop Stand,South,4,32.92
ORD-006304,2024-03-25,CUST-00455,27in Monitor,East,2,224.41
ORD-006305,2024-03-25,CUST-00282,Webcam,South,3,61.37
ORD-006306,2025-05-03,CUST-00886,Wireless Mouse,East,2,28.93
ORD-006307,2024-03-05,CUST-01025,Mechanical Keyboard,North,1,84.58
ORD-006308,2025-10-07,CUST-00723,27in Monitor,East,1,242.17
ORD-006309,2025-10-24,CUST-00087,27in Monitor,East,1,214.72
ORD-006310,2025-09-18,CUST-00665,External SSD,West,1,133.63
ORD-006311,2024-03-04,CUST-00862,Office Chair,West,3,229.79
ORD-006312,2024-12-08,CUST-00061,27in Monitor,East,4,220.84
ORD-006313,2024-12-17,CUST-00797,Webcam,South,4,49.06
ORD-006314,2024-06-06,CUST-00095,27in Monitor,East,2,210.48
ORD-006315,2025-08-11,CUST-00786,27in Monitor,South,1,207.36
ORD-006316,2025-05-05,CUST-01171,Office Chair,West,2,269.06
ORD-006317,2025-10-19,CUST-00961,27in Monitor,West,3,192.38
ORD-006318,2025-04-07,CUST-00297,Webcam,South,1,66.59
ORD-006319,2024-08-12,CUST-01147,Office Chair,West,2,298.06
ORD-006320,2024-11-08,CUST-00694,USB-C Hub,South,2,44.64
ORD-006321,2025-09-06,CUST-00399,Noise-Canceling Headphones,North,4,165.8
ORD-006322,2025-04-10,CUST-00946,Noise-Canceling Headphones,East,1,161.14
ORD-006323,2024-03-28,CUST-00534,Wireless Mouse,South,2,24.69
ORD-006324,2024-10-29,CUST-00402,Mechanical Keyboard,West,1,84.3
ORD-006325,2025-11-10,CUST-00130,Laptop Stand,South,4,37.8
ORD-006326,2025-03-10,CUST-00292,External SSD,West,1,116.74
ORD-006327,2025-11-12,CUST-00276,Webcam,East,2,62.79
ORD-006328,2024-05-14,CUST-00912,Noise-Canceling Headphones,West,2,179.16
